,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
540,0.659,0.857,11,-5.85,1,0.0437,0.0045,1.93e-06,0.335,0.798,106.965,audio_features,4zP7ADsgJgHGY6VzxbNp1z,spotify:track:4zP7ADsgJgHGY6VzxbNp1z,https://api.spotify.com/v1/tracks/4zP7ADsgJgHGY6VzxbNp1z,https://api.spotify.com/v1/audio-analysis/4zP7ADsgJgHGY6VzxbNp1z,201960,4
541,0.863,0.631,7,-4.689,1,0.0534,0.305,3.04e-05,0.123,0.817,128.977,audio_features,4nK5YrxbMGZstTLbvj6Gxw,spotify:track:4nK5YrxbMGZstTLbvj6Gxw,https://api.spotify.com/v1/tracks/4nK5YrxbMGZstTLbvj6Gxw,https://api.spotify.com/v1/audio-analysis/4nK5YrxbMGZstTLbvj6Gxw,223480,4
542,0.39,0.448,5,-8.57,0,0.0276,0.8,0.182,0.107,0.077,144.89,audio_features,0ecC8p17cDNlxHXkuYqeR6,spotify:track:0ecC8p17cDNlxHXkuYqeR6,https://api.spotify.com/v1/tracks/0ecC8p17cDNlxHXkuYqeR6,https://api.spotify.com/v1/audio-analysis/0ecC8p17cDNlxHXkuYqeR6,183103,5
543,0.535,0.746,4,-5.644,0,0.275,0.304,0.0,0.359,0.648,109.994,audio_features,7po7c8LzxTZ0ybU41qT5gD,spotify:track:7po7c8LzxTZ0ybU41qT5gD,https://api.spotify.com/v1/tracks/7po7c8LzxTZ0ybU41qT5gD,https://api.spotify.com/v1/audio-analysis/7po7c8LzxTZ0ybU41qT5gD,215973,4
544,0.638,0.522,8,-9.814,1,0.0932,0.352,0.0663,0.165,0.584,142.952,audio_features,5A0M6B0RBSXSNWv0wcppZ9,spotify:track:5A0M6B0RBSXSNWv0wcppZ9,https://api.spotify.com/v1/tracks/5A0M6B0RBSXSNWv0wcppZ9,https://api.spotify.com/v1/audio-analysis/5A0M6B0RBSXSNWv0wcppZ9,161200,4
545,0.633,0.799,7,-4.625,0,0.0427,0.0144,0.0,0.194,0.534,142.991,audio_features,6Yc3tjFCVR2bfAQFRTZBef,spotify:track:6Yc3tjFCVR2bfAQFRTZBef,https://api.spotify.com/v1/tracks/6Yc3tjFCVR2bfAQFRTZBef,https://api.spotify.com/v1/audio-analysis/6Yc3tjFCVR2bfAQFRTZBef,234178,4
546,0.724,0.357,8,-8.197,1,0.0715,0.432,0.0,0.12,0.69,141.159,audio_features,7wnO6pBzcWWT8zT4vFx7hM,spotify:track:7wnO6pBzcWWT8zT4vFx7hM,https://api.spotify.com/v1/tracks/7wnO6pBzcWWT8zT4vFx7hM,https://api.spotify.com/v1/audio-analysis/7wnO6pBzcWWT8zT4vFx7hM,228545,4
547,0.611,0.714,9,-4.696,0,0.856,0.184,0.0,0.145,0.628,196.043,audio_features,5lw8Mgb4LyhriPIC86gV6e,spotify:track:5lw8Mgb4LyhriPIC86gV6e,https://api.spotify.com/v1/tracks/5lw8Mgb4LyhriPIC86gV6e,https://api.spotify.com/v1/audio-analysis/5lw8Mgb4LyhriPIC86gV6e,175828,4
548,0.834,0.533,2,-3.113,1,0.163,0.567,0.0,0.124,0.772,120.962,audio_features,66SvxvblhUIEL6awyLMGL2,spotify:track:66SvxvblhUIEL6awyLMGL2,https://api.spotify.com/v1/tracks/66SvxvblhUIEL6awyLMGL2,https://api.spotify.com/v1/audio-analysis/66SvxvblhUIEL6awyLMGL2,137324,3
549,0.611,0.622,9,-5.075,0,0.0734,0.0188,0.0,0.359,0.538,146.11,audio_features,340UVheS8z3ncW9TTUhAbc,spotify:track:340UVheS8z3ncW9TTUhAbc,https://api.spotify.com/v1/tracks/340UVheS8z3ncW9TTUhAbc,https://api.spotify.com/v1/audio-analysis/340UVheS8z3ncW9TTUhAbc,231999,4
550,0.759,0.436,0,-11.233,0,0.0419,0.33,0.0113,0.102,0.782,94.03,audio_features,4PvbbMYL4fkToni5BLaYRb,spotify:track:4PvbbMYL4fkToni5BLaYRb,https://api.spotify.com/v1/tracks/4PvbbMYL4fkToni5BLaYRb,https://api.spotify.com/v1/audio-analysis/4PvbbMYL4fkToni5BLaYRb,185307,4
551,0.825,0.678,4,-5.401,1,0.0461,0.519,0.0,0.115,0.43,134.12,audio_features,3kEsMLO3qUUwiXeCndsMIb,spotify:track:3kEsMLO3qUUwiXeCndsMIb,https://api.spotify.com/v1/tracks/3kEsMLO3qUUwiXeCndsMIb,https://api.spotify.com/v1/audio-analysis/3kEsMLO3qUUwiXeCndsMIb,201264,4
552,0.51,0.846,3,-4.595,1,0.0461,0.0101,0.0,0.208,0.475,139.927,audio_features,2fVHrSxsQbJUuj9MW9zG1e,spotify:track:2fVHrSxsQbJUuj9MW9zG1e,https://api.spotify.com/v1/tracks/2fVHrSxsQbJUuj9MW9zG1e,https://api.spotify.com/v1/audio-analysis/2fVHrSxsQbJUuj9MW9zG1e,226733,4
553,0.791,0.839,0,-2.887,1,0.0424,0.0849,0.0,0.193,0.349,116.991,audio_features,2Y8hY4rRRQQjdaZkkwzpd9,spotify:track:2Y8hY4rRRQQjdaZkkwzpd9,https://api.spotify.com/v1/tracks/2Y8hY4rRRQQjdaZkkwzpd9,https://api.spotify.com/v1/audio-analysis/2Y8hY4rRRQQjdaZkkwzpd9,184699,4
554,0.631,0.688,0,-8.733,1,0.0438,0.127,0.0,0.105,0.383,139.922,audio_features,5U3MWICGoIVVIR1N8CdCgd,spotify:track:5U3MWICGoIVVIR1N8CdCgd,https://api.spotify.com/v1/tracks/5U3MWICGoIVVIR1N8CdCgd,https://api.spotify.com/v1/audio-analysis/5U3MWICGoIVVIR1N8CdCgd,173156,4
555,0.444,0.596,8,-7.314,1,0.0303,0.00686,0.0,0.0883,0.214,147.996,audio_features,3NR2T1UkBMm5NHuVOWatll,spotify:track:3NR2T1UkBMm5NHuVOWatll,https://api.spotify.com/v1/tracks/3NR2T1UkBMm5NHuVOWatll,https://api.spotify.com/v1/audio-analysis/3NR2T1UkBMm5NHuVOWatll,252341,4
556,0.783,0.524,1,-6.828,1,0.115,0.0404,0.0,0.087,0.153,144.989,audio_features,6In6SkveIw26thdYRhHTVX,spotify:track:6In6SkveIw26thdYRhHTVX,https://api.spotify.com/v1/tracks/6In6SkveIw26thdYRhHTVX,https://api.spotify.com/v1/audio-analysis/6In6SkveIw26thdYRhHTVX,172320,4
557,0.68,0.586,1,-7.01,0,0.0567,0.0174,3.19e-06,0.128,0.196,149.968,audio_features,0YP8kt3sAYTj6eEyesreQH,spotify:track:0YP8kt3sAYTj6eEyesreQH,https://api.spotify.com/v1/tracks/0YP8kt3sAYTj6eEyesreQH,https://api.spotify.com/v1/audio-analysis/0YP8kt3sAYTj6eEyesreQH,201740,4
558,0.232,0.125,5,-24.116,1,0.0548,0.89,0.891,0.111,0.0912,75.051,audio_features,2Ec1iryNc1k6zkv1Nezz0F,spotify:track:2Ec1iryNc1k6zkv1Nezz0F,https://api.spotify.com/v1/tracks/2Ec1iryNc1k6zkv1Nezz0F,https://api.spotify.com/v1/audio-analysis/2Ec1iryNc1k6zkv1Nezz0F,135187,3
559,0.474,0.489,6,-7.625,0,0.0342,0.467,0.0,0.119,0.23,124.844,audio_features,0XPsOSYzDJZJArevQNm2AR,spotify:track:0XPsOSYzDJZJArevQNm2AR,https://api.spotify.com/v1/tracks/0XPsOSYzDJZJArevQNm2AR,https://api.spotify.com/v1/audio-analysis/0XPsOSYzDJZJArevQNm2AR,208801,4
560,0.708,0.959,1,-1.338,1,0.0604,0.0296,0.00188,0.107,0.644,128.981,audio_features,3Hz3tTQwOdM6XkA0ALB2G9,spotify:track:3Hz3tTQwOdM6XkA0ALB2G9,https://api.spotify.com/v1/tracks/3Hz3tTQwOdM6XkA0ALB2G9,https://api.spotify.com/v1/audio-analysis/3Hz3tTQwOdM6XkA0ALB2G9,206867,4
561,0.163,0.0828,5,-28.174,1,0.0442,0.956,0.762,0.0992,0.0614,139.338,audio_features,150gInJ3Mcl1Y2zxqQPORX,spotify:track:150gInJ3Mcl1Y2zxqQPORX,https://api.spotify.com/v1/tracks/150gInJ3Mcl1Y2zxqQPORX,https://api.spotify.com/v1/audio-analysis/150gInJ3Mcl1Y2zxqQPORX,142163,3
562,0.722,0.741,1,-3.72,1,0.19,0.249,0.0,0.151,0.46,162.11,audio_features,3EtyEzMpfKSaoVhPunvbRV,spotify:track:3EtyEzMpfKSaoVhPunvbRV,https://api.spotify.com/v1/tracks/3EtyEzMpfKSaoVhPunvbRV,https://api.spotify.com/v1/audio-analysis/3EtyEzMpfKSaoVhPunvbRV,308652,4
563,0.726,0.512,11,-4.667,1,0.0361,0.289,0.0,0.234,0.52,97.965,audio_features,7taeV6Kz3xIgjx5QR0eG8p,spotify:track:7taeV6Kz3xIgjx5QR0eG8p,https://api.spotify.com/v1/tracks/7taeV6Kz3xIgjx5QR0eG8p,https://api.spotify.com/v1/audio-analysis/7taeV6Kz3xIgjx5QR0eG8p,157147,4
564,0.732,0.856,11,-2.2,0,0.0929,0.0828,0.0,0.323,0.771,145.034,audio_features,2tOOcDDYkh0PSjr6GwPEAJ,spotify:track:2tOOcDDYkh0PSjr6GwPEAJ,https://api.spotify.com/v1/tracks/2tOOcDDYkh0PSjr6GwPEAJ,https://api.spotify.com/v1/audio-analysis/2tOOcDDYkh0PSjr6GwPEAJ,177670,4
565,0.613,0.339,5,-14.908,0,0.135,0.678,0.0,0.166,0.292,106.582,audio_features,7uHRKSQ9WIlBBuBY7BHcbq,spotify:track:7uHRKSQ9WIlBBuBY7BHcbq,https://api.spotify.com/v1/tracks/7uHRKSQ9WIlBBuBY7BHcbq,https://api.spotify.com/v1/audio-analysis/7uHRKSQ9WIlBBuBY7BHcbq,108696,5
566,0.902,0.475,5,-9.267,1,0.388,0.128,0.0,0.109,0.584,129.978,audio_features,5Jdob8VuV2VzvOx1IUn5jm,spotify:track:5Jdob8VuV2VzvOx1IUn5jm,https://api.spotify.com/v1/tracks/5Jdob8VuV2VzvOx1IUn5jm,https://api.spotify.com/v1/audio-analysis/5Jdob8VuV2VzvOx1IUn5jm,222614,4
567,0.665,0.351,2,-9.424,1,0.0276,0.516,0.819,0.109,0.451,87.057,audio_features,0R3TWpoxAhT3HDXM7tpRzS,spotify:track:0R3TWpoxAhT3HDXM7tpRzS,https://api.spotify.com/v1/tracks/0R3TWpoxAhT3HDXM7tpRzS,https://api.spotify.com/v1/audio-analysis/0R3TWpoxAhT3HDXM7tpRzS,126120,4
568,0.872,0.434,1,-11.737,1,0.733,0.0654,0.0,0.096,0.292,82.974,audio_features,4n7c4QoSavoKz7qLitbQbD,spotify:track:4n7c4QoSavoKz7qLitbQbD,https://api.spotify.com/v1/tracks/4n7c4QoSavoKz7qLitbQbD,https://api.spotify.com/v1/audio-analysis/4n7c4QoSavoKz7qLitbQbD,121522,4
569,0.651,0.708,4,-4.791,1,0.0376,0.582,0.0,0.0796,0.558,119.964,audio_features,4qQwGRtGT7l6ckQtdPEFd4,spotify:track:4qQwGRtGT7l6ckQtdPEFd4,https://api.spotify.com/v1/tracks/4qQwGRtGT7l6ckQtdPEFd4,https://api.spotify.com/v1/audio-analysis/4qQwGRtGT7l6ckQtdPEFd4,202920,4
570,0.756,0.429,5,-8.079,0,0.0295,0.0101,0.000589,0.153,0.092,95.008,audio_features,4MQIDIQjNWkUvpXe5Je7TO,spotify:track:4MQIDIQjNWkUvpXe5Je7TO,https://api.spotify.com/v1/tracks/4MQIDIQjNWkUvpXe5Je7TO,https://api.spotify.com/v1/audio-analysis/4MQIDIQjNWkUvpXe5Je7TO,213474,4
571,0.783,0.303,4,-14.393,1,0.0527,0.811,0.945,0.109,0.65,138.816,audio_features,6Ijmj8Z0L31hCp5pLZnT5U,spotify:track:6Ijmj8Z0L31hCp5pLZnT5U,https://api.spotify.com/v1/tracks/6Ijmj8Z0L31hCp5pLZnT5U,https://api.spotify.com/v1/audio-analysis/6Ijmj8Z0L31hCp5pLZnT5U,219340,4
572,0.793,0.465,5,-8.134,0,0.271,0.648,0.000132,0.0871,0.898,141.85,audio_features,1CbxG199T0fzfUV5EO7aPV,spotify:track:1CbxG199T0fzfUV5EO7aPV,https://api.spotify.com/v1/tracks/1CbxG199T0fzfUV5EO7aPV,https://api.spotify.com/v1/audio-analysis/1CbxG199T0fzfUV5EO7aPV,193740,4
573,0.827,0.553,1,-5.296,1,0.032,0.0227,1.52e-05,0.176,0.0631,110.015,audio_features,6IAgarq2wDeYzpsY2Kx0Hw,spotify:track:6IAgarq2wDeYzpsY2Kx0Hw,https://api.spotify.com/v1/tracks/6IAgarq2wDeYzpsY2Kx0Hw,https://api.spotify.com/v1/audio-analysis/6IAgarq2wDeYzpsY2Kx0Hw,236120,4
574,0.668,0.913,9,-3.097,1,0.0348,0.0119,6.7e-06,0.111,0.933,132.039,audio_features,1KuVdyg8d6NlRhbpHxg5UF,spotify:track:1KuVdyg8d6NlRhbpHxg5UF,https://api.spotify.com/v1/tracks/1KuVdyg8d6NlRhbpHxg5UF,https://api.spotify.com/v1/audio-analysis/1KuVdyg8d6NlRhbpHxg5UF,219053,4
575,0.584,0.688,6,-4.427,0,0.431,0.294,0.0,0.097,0.628,94.971,audio_features,6xqZi5JTTk6XIMLvy7w5JJ,spotify:track:6xqZi5JTTk6XIMLvy7w5JJ,https://api.spotify.com/v1/tracks/6xqZi5JTTk6XIMLvy7w5JJ,https://api.spotify.com/v1/audio-analysis/6xqZi5JTTk6XIMLvy7w5JJ,217659,5
576,0.566,0.375,2,-10.933,1,0.0288,0.394,0.0243,0.0971,0.244,87.891,audio_features,4DHLopEsKDwQBgucGKJuzj,spotify:track:4DHLopEsKDwQBgucGKJuzj,https://api.spotify.com/v1/tracks/4DHLopEsKDwQBgucGKJuzj,https://api.spotify.com/v1/audio-analysis/4DHLopEsKDwQBgucGKJuzj,271176,4
577,0.958,0.481,1,-8.903,1,0.502,0.214,0.0,0.0753,0.114,105.034,audio_features,6lshxXh8gQu0GTTXRyHijY,spotify:track:6lshxXh8gQu0GTTXRyHijY,https://api.spotify.com/v1/tracks/6lshxXh8gQu0GTTXRyHijY,https://api.spotify.com/v1/audio-analysis/6lshxXh8gQu0GTTXRyHijY,116347,4
578,0.643,0.77,5,-4.524,0,0.228,0.13,0.0,0.247,0.863,170.006,audio_features,5IdAcHb4cwtexqMlOojWhR,spotify:track:5IdAcHb4cwtexqMlOojWhR,https://api.spotify.com/v1/tracks/5IdAcHb4cwtexqMlOojWhR,https://api.spotify.com/v1/audio-analysis/5IdAcHb4cwtexqMlOojWhR,181437,4
579,0.427,0.407,2,-9.665,1,0.0382,0.612,0.386,0.109,0.244,168.844,audio_features,1HYnjKqSSHh1tdl2Hi57zH,spotify:track:1HYnjKqSSHh1tdl2Hi57zH,https://api.spotify.com/v1/tracks/1HYnjKqSSHh1tdl2Hi57zH,https://api.spotify.com/v1/audio-analysis/1HYnjKqSSHh1tdl2Hi57zH,266467,4
580,0.77,0.882,8,-4.792,1,0.0602,0.194,0.0,0.316,0.385,99.991,audio_features,5PYQUBXc7NYeI1obMKSJK0,spotify:track:5PYQUBXc7NYeI1obMKSJK0,https://api.spotify.com/v1/tracks/5PYQUBXc7NYeI1obMKSJK0,https://api.spotify.com/v1/audio-analysis/5PYQUBXc7NYeI1obMKSJK0,223523,4
581,0.458,0.909,1,-6.553,1,0.487,0.0567,4.26e-06,0.11,0.449,118.227,audio_features,6bOkaEXc5CopinGazSLokx,spotify:track:6bOkaEXc5CopinGazSLokx,https://api.spotify.com/v1/tracks/6bOkaEXc5CopinGazSLokx,https://api.spotify.com/v1/audio-analysis/6bOkaEXc5CopinGazSLokx,205627,4
582,0.78,0.759,1,-3.292,1,0.225,0.462,0.000868,0.143,0.579,91.952,audio_features,7BlBVFwvbWvcwNcUarQmjk,spotify:track:7BlBVFwvbWvcwNcUarQmjk,https://api.spotify.com/v1/tracks/7BlBVFwvbWvcwNcUarQmjk,https://api.spotify.com/v1/audio-analysis/7BlBVFwvbWvcwNcUarQmjk,201040,4
583,0.688,0.489,2,-7.627,0,0.173,0.619,0.0,0.153,0.559,85.404,audio_features,2wUwC1gBJIC05JH87v2hgN,spotify:track:2wUwC1gBJIC05JH87v2hgN,https://api.spotify.com/v1/tracks/2wUwC1gBJIC05JH87v2hgN,https://api.spotify.com/v1/audio-analysis/2wUwC1gBJIC05JH87v2hgN,210120,5
584,0.9,0.4,0,-8.443,1,0.124,0.0501,0.0,0.0876,0.338,136.001,audio_features,0rTV5WefWd1J3OwIheTzxM,spotify:track:0rTV5WefWd1J3OwIheTzxM,https://api.spotify.com/v1/tracks/0rTV5WefWd1J3OwIheTzxM,https://api.spotify.com/v1/audio-analysis/0rTV5WefWd1J3OwIheTzxM,197487,4
585,0.562,0.755,2,-7.201,1,0.26,0.672,0.0,0.106,0.333,163.936,audio_features,39HsFsNfFYZdpnQfq8lbS3,spotify:track:39HsFsNfFYZdpnQfq8lbS3,https://api.spotify.com/v1/tracks/39HsFsNfFYZdpnQfq8lbS3,https://api.spotify.com/v1/audio-analysis/39HsFsNfFYZdpnQfq8lbS3,187211,4
586,0.817,0.672,11,-5.612,0,0.299,0.441,0.0,0.13,0.774,93.999,audio_features,6K5BsR04ijf3FHNzjbaagD,spotify:track:6K5BsR04ijf3FHNzjbaagD,https://api.spotify.com/v1/tracks/6K5BsR04ijf3FHNzjbaagD,https://api.spotify.com/v1/audio-analysis/6K5BsR04ijf3FHNzjbaagD,332240,4
587,0.667,0.73,5,-8.411,1,0.0457,0.137,0.911,0.0706,0.375,165.834,audio_features,6LwYUSaVJLdTwrziHEUSxM,spotify:track:6LwYUSaVJLdTwrziHEUSxM,https://api.spotify.com/v1/tracks/6LwYUSaVJLdTwrziHEUSxM,https://api.spotify.com/v1/audio-analysis/6LwYUSaVJLdTwrziHEUSxM,174000,4
588,0.484,0.783,2,-5.334,1,0.0308,0.0957,0.000118,0.107,0.594,137.918,audio_features,2CwG4BXIlGmmYLDmDvwMTH,spotify:track:2CwG4BXIlGmmYLDmDvwMTH,https://api.spotify.com/v1/tracks/2CwG4BXIlGmmYLDmDvwMTH,https://api.spotify.com/v1/audio-analysis/2CwG4BXIlGmmYLDmDvwMTH,215360,4
589,0.73,0.326,8,-7.001,1,0.26,0.705,0.0,0.103,0.434,116.893,audio_features,1Tt7zr1yDbKbT8L4jzSZ74,spotify:track:1Tt7zr1yDbKbT8L4jzSZ74,https://api.spotify.com/v1/tracks/1Tt7zr1yDbKbT8L4jzSZ74,https://api.spotify.com/v1/audio-analysis/1Tt7zr1yDbKbT8L4jzSZ74,111452,4
590,0.64,0.647,5,-8.114,0,0.186,0.124,0.0,0.0801,0.546,92.979,audio_features,70eFcWOvlMObDhURTqT4Fv,spotify:track:70eFcWOvlMObDhURTqT4Fv,https://api.spotify.com/v1/tracks/70eFcWOvlMObDhURTqT4Fv,https://api.spotify.com/v1/audio-analysis/70eFcWOvlMObDhURTqT4Fv,197867,4
591,0.361,0.171,10,-13.096,1,0.0338,0.891,0.0,0.295,0.42,166.112,audio_features,7Jv0DExnLwItv5yVTBWelP,spotify:track:7Jv0DExnLwItv5yVTBWelP,https://api.spotify.com/v1/tracks/7Jv0DExnLwItv5yVTBWelP,https://api.spotify.com/v1/audio-analysis/7Jv0DExnLwItv5yVTBWelP,230827,4
592,0.97,0.71,4,-5.262,0,0.195,0.393,0.0,0.138,0.777,116.03,audio_features,5dqrgmHHBuUzwYKBXJuIm0,spotify:track:5dqrgmHHBuUzwYKBXJuIm0,https://api.spotify.com/v1/tracks/5dqrgmHHBuUzwYKBXJuIm0,https://api.spotify.com/v1/audio-analysis/5dqrgmHHBuUzwYKBXJuIm0,222905,4
593,0.919,0.622,1,-7.384,1,0.0997,0.228,4.24e-06,0.122,0.424,140.022,audio_features,59ywHNwwchG4nZJMLyxSzd,spotify:track:59ywHNwwchG4nZJMLyxSzd,https://api.spotify.com/v1/tracks/59ywHNwwchG4nZJMLyxSzd,https://api.spotify.com/v1/audio-analysis/59ywHNwwchG4nZJMLyxSzd,205803,4
594,0.391,0.692,1,-6.543,0,0.0462,0.0946,1.58e-05,0.191,0.56,180.008,audio_features,6d4FWjx72iuRWzn1HwywLK,spotify:track:6d4FWjx72iuRWzn1HwywLK,https://api.spotify.com/v1/tracks/6d4FWjx72iuRWzn1HwywLK,https://api.spotify.com/v1/audio-analysis/6d4FWjx72iuRWzn1HwywLK,246587,4
595,0.706,0.679,9,-5.614,1,0.0324,0.139,6.98e-05,0.465,0.657,140.081,audio_features,4ak7xjvBeBOcJGWFDX9w5n,spotify:track:4ak7xjvBeBOcJGWFDX9w5n,https://api.spotify.com/v1/tracks/4ak7xjvBeBOcJGWFDX9w5n,https://api.spotify.com/v1/audio-analysis/4ak7xjvBeBOcJGWFDX9w5n,158707,4
596,0.674,0.429,4,-6.763,1,0.0297,0.306,0.0,0.109,0.41,90.019,audio_features,3v2ewMH9yBAkCsUlkKR7l7,spotify:track:3v2ewMH9yBAkCsUlkKR7l7,https://api.spotify.com/v1/tracks/3v2ewMH9yBAkCsUlkKR7l7,https://api.spotify.com/v1/audio-analysis/3v2ewMH9yBAkCsUlkKR7l7,194720,4
597,0.647,0.706,6,-6.023,0,0.137,0.264,0.0,0.114,0.577,153.973,audio_features,5NqOsPI4rA9Bl6LcCftzI2,spotify:track:5NqOsPI4rA9Bl6LcCftzI2,https://api.spotify.com/v1/tracks/5NqOsPI4rA9Bl6LcCftzI2,https://api.spotify.com/v1/audio-analysis/5NqOsPI4rA9Bl6LcCftzI2,182338,4
598,0.767,0.707,6,-8.444,1,0.0489,0.42,5.16e-05,0.298,0.772,92.015,audio_features,37pf8jSeCGlzgQPIfVHO6X,spotify:track:37pf8jSeCGlzgQPIfVHO6X,https://api.spotify.com/v1/tracks/37pf8jSeCGlzgQPIfVHO6X,https://api.spotify.com/v1/audio-analysis/37pf8jSeCGlzgQPIfVHO6X,161065,4
599,0.594,0.749,9,-5.298,0,0.056,0.0338,0.00106,0.3,0.694,179.968,audio_features,5YUyW9opqNsMSEzzecZih1,spotify:track:5YUyW9opqNsMSEzzecZih1,https://api.spotify.com/v1/tracks/5YUyW9opqNsMSEzzecZih1,https://api.spotify.com/v1/audio-analysis/5YUyW9opqNsMSEzzecZih1,172854,4
600,0.371,0.655,0,-9.901,1,0.0771,0.0526,2.14e-06,0.168,0.855,147.794,audio_features,2XILilAwcXHdGwZLNHteue,spotify:track:2XILilAwcXHdGwZLNHteue,https://api.spotify.com/v1/tracks/2XILilAwcXHdGwZLNHteue,https://api.spotify.com/v1/audio-analysis/2XILilAwcXHdGwZLNHteue,64766,4
601,0.694,0.758,11,-2.986,1,0.218,0.278,1.34e-06,0.102,0.371,192.091,audio_features,6osaMSJh9NguagEDQcZaKx,spotify:track:6osaMSJh9NguagEDQcZaKx,https://api.spotify.com/v1/tracks/6osaMSJh9NguagEDQcZaKx,https://api.spotify.com/v1/audio-analysis/6osaMSJh9NguagEDQcZaKx,185195,4
602,0.729,0.475,8,-4.985,1,0.0364,0.378,0.0,0.12,0.371,62.52,audio_features,39LmTF9RgyakzSYX8txrow,spotify:track:39LmTF9RgyakzSYX8txrow,https://api.spotify.com/v1/tracks/39LmTF9RgyakzSYX8txrow,https://api.spotify.com/v1/audio-analysis/39LmTF9RgyakzSYX8txrow,212267,3
603,0.693,0.564,1,-3.857,0,0.0378,0.399,0.0,0.0409,0.574,185.913,audio_features,5aUSEPNd3m5xliFK4pn5mU,spotify:track:5aUSEPNd3m5xliFK4pn5mU,https://api.spotify.com/v1/tracks/5aUSEPNd3m5xliFK4pn5mU,https://api.spotify.com/v1/audio-analysis/5aUSEPNd3m5xliFK4pn5mU,210901,3
604,0.366,0.478,8,-6.972,1,0.0277,0.695,8.91e-06,0.124,0.293,149.307,audio_features,7namdlOhbtsc8FvoSafOQt,spotify:track:7namdlOhbtsc8FvoSafOQt,https://api.spotify.com/v1/tracks/7namdlOhbtsc8FvoSafOQt,https://api.spotify.com/v1/audio-analysis/7namdlOhbtsc8FvoSafOQt,180763,4
605,0.467,0.461,1,-7.94,0,0.0274,0.368,0.00115,0.358,0.188,131.325,audio_features,51EMSRpNm9Rg5rGViVCczv,spotify:track:51EMSRpNm9Rg5rGViVCczv,https://api.spotify.com/v1/tracks/51EMSRpNm9Rg5rGViVCczv,https://api.spotify.com/v1/audio-analysis/51EMSRpNm9Rg5rGViVCczv,280187,4
606,0.514,0.618,10,-5.673,1,0.0268,0.132,0.00078,0.0921,0.311,139.977,audio_features,4QWaq7U3fufJjy1rCBm6ds,spotify:track:4QWaq7U3fufJjy1rCBm6ds,https://api.spotify.com/v1/tracks/4QWaq7U3fufJjy1rCBm6ds,https://api.spotify.com/v1/audio-analysis/4QWaq7U3fufJjy1rCBm6ds,202360,4
607,0.534,0.754,5,-5.937,0,0.221,0.345,0.0,0.248,0.702,93.646,audio_features,3PzAUMMxPcaXEfWEvMx469,spotify:track:3PzAUMMxPcaXEfWEvMx469,https://api.spotify.com/v1/tracks/3PzAUMMxPcaXEfWEvMx469,https://api.spotify.com/v1/audio-analysis/3PzAUMMxPcaXEfWEvMx469,235286,4
608,0.807,0.783,5,-3.115,1,0.0964,0.351,0.0,0.14,0.592,127.996,audio_features,7k51pIqTGEHHZOnpI11Qq2,spotify:track:7k51pIqTGEHHZOnpI11Qq2,https://api.spotify.com/v1/tracks/7k51pIqTGEHHZOnpI11Qq2,https://api.spotify.com/v1/audio-analysis/7k51pIqTGEHHZOnpI11Qq2,195213,4
609,0.617,0.849,10,-4.316,0,0.0355,0.0146,0.0,0.194,0.695,106.998,audio_features,1z6wl2rwKatfmza6usanWw,spotify:track:1z6wl2rwKatfmza6usanWw,https://api.spotify.com/v1/tracks/1z6wl2rwKatfmza6usanWw,https://api.spotify.com/v1/audio-analysis/1z6wl2rwKatfmza6usanWw,213493,4
610,0.603,0.615,11,-4.931,0,0.165,0.0799,6.72e-05,0.117,0.561,158.657,audio_features,4xigPf2sigSPmuFH3qCelB,spotify:track:4xigPf2sigSPmuFH3qCelB,https://api.spotify.com/v1/tracks/4xigPf2sigSPmuFH3qCelB,https://api.spotify.com/v1/audio-analysis/4xigPf2sigSPmuFH3qCelB,213707,4
611,0.749,0.535,5,-4.054,0,0.0638,0.517,0.0,0.0942,0.459,124.008,audio_features,0PQoUlzP7ILdcrzpajHXc0,spotify:track:0PQoUlzP7ILdcrzpajHXc0,https://api.spotify.com/v1/tracks/0PQoUlzP7ILdcrzpajHXc0,https://api.spotify.com/v1/audio-analysis/0PQoUlzP7ILdcrzpajHXc0,189253,5
612,0.897,0.743,10,-5.446,0,0.222,0.304,4.44e-05,0.137,0.905,134.979,audio_features,643PW82aBMUa1FiWi5VQY7,spotify:track:643PW82aBMUa1FiWi5VQY7,https://api.spotify.com/v1/tracks/643PW82aBMUa1FiWi5VQY7,https://api.spotify.com/v1/audio-analysis/643PW82aBMUa1FiWi5VQY7,187105,4
613,0.45,0.842,0,-3.602,1,0.102,0.0171,0.0,0.377,0.885,172.069,audio_features,71pEiUWwfDFiRO6RmFpnBf,spotify:track:71pEiUWwfDFiRO6RmFpnBf,https://api.spotify.com/v1/tracks/71pEiUWwfDFiRO6RmFpnBf,https://api.spotify.com/v1/audio-analysis/71pEiUWwfDFiRO6RmFpnBf,187333,4
614,0.735,0.712,11,-5.119,0,0.0326,0.732,0.0,0.302,0.894,131.938,audio_features,2dy3TKVDEbIeWxeIb8JWqZ,spotify:track:2dy3TKVDEbIeWxeIb8JWqZ,https://api.spotify.com/v1/tracks/2dy3TKVDEbIeWxeIb8JWqZ,https://api.spotify.com/v1/audio-analysis/2dy3TKVDEbIeWxeIb8JWqZ,229333,4
